,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,1h_ocean,inland,island,near_bay,near_ocean
5609,-118.27,33.79,31.0,1535.0,369.0,1291.0,340.0,29375.0,174000.0,True,False,False,False,False
5610,-118.26,33.78,27.0,1672.0,491.0,1723.0,462.0,20458.0,174500.0,False,False,False,False,True
5611,-118.27,33.79,26.0,2109.0,651.0,2120.0,605.0,21447.0,158700.0,True,False,False,False,False
5612,-118.27,33.79,39.0,1417.0,359.0,1450.0,367.0,28462.0,172000.0,True,False,False,False,False
5613,-118.25,33.79,34.0,1349.0,371.0,1716.0,380.0,27143.0,138100.0,False,False,False,False,True
5614,-118.25,33.79,38.0,1730.0,460.0,1724.0,424.0,27308.0,150400.0,False,False,False,False,True
5615,-118.25,33.79,39.0,981.0,286.0,1183.0,298.0,19208.0,139800.0,False,False,False,False,True
5616,-118.26,33.78,21.0,2188.0,706.0,2265.0,652.0,19923.0,164700.0,False,False,False,False,True
5617,-118.26,33.79,42.0,1162.0,264.0,1044.0,241.0,35488.0,205600.0,True,False,False,False,False
5618,-118.23,33.78,20.0,59.0,24.0,69.0,23.0,25588.000000000004,350000.0,False,False,False,False,True
5619,-118.26,33.78,35.0,1239.0,473.0,1524.0,387.0,20956.0,154700.0,False,False,False,False,True
5620,-118.25,33.78,32.0,296.0,139.0,511.0,133.0,14443.999999999998,182100.0,False,False,False,False,True
5621,-118.24,33.78,24.0,574.0,173.0,784.0,162.0,22500.0,152300.0,False,False,False,False,True
5622,-118.26,33.78,36.0,2191.0,739.0,2931.0,692.0,21311.0,163100.0,False,False,False,False,True
5623,-118.26,33.77,36.0,886.0,253.0,809.0,219.0,24545.0,164200.0,False,False,False,False,True
5624,-118.27,33.77,26.0,2272.0,694.0,2567.0,595.0,19964.0,150600.0,False,False,False,False,True
5625,-118.27,33.78,21.0,3354.0,1174.0,4426.0,1110.0,25261.999999999996,167300.0,True,False,False,False,False
5626,-118.28,33.78,37.0,1212.0,304.0,1076.0,293.0,32115.0,160100.0,True,False,False,False,False
5627,-118.27,33.77,39.0,1731.0,485.0,2115.0,478.0,15369.0,141300.0,False,False,False,False,True
5628,-118.27,33.76,46.0,22.0,11.0,32.0,7.0,31250.0,112500.0,False,False,False,False,True
5629,-118.3,33.77,18.0,3821.0,795.0,2831.0,769.0,29571.0,346200.0,True,False,False,False,False
5630,-118.3,33.76,18.0,9659.0,1716.0,4336.0,1674.0,57764.0,290500.0,True,False,False,False,False
5631,-118.28,33.77,47.0,307.0,69.0,374.0,65.0,29063.0,146900.0,True,False,False,False,False
5632,-118.28,33.75,41.0,1305.0,381.0,1384.0,369.0,24500.0,186800.0,False,False,False,False,True
5633,-118.28,33.75,18.0,393.0,189.0,429.0,188.0,18393.0,187500.0,False,False,False,False,True
5634,-118.28,33.74,40.0,1751.0,512.0,1939.0,503.0,15394.000000000002,200000.0,False,False,False,False,True
5635,-118.28,33.75,21.0,2442.0,719.0,1916.0,646.0,12276.0,208300.0,False,False,False,False,True
5636,-118.28,33.74,16.0,855.0,271.0,486.0,250.0,7591.0,350000.0,False,False,False,False,True
5637,-118.3,33.75,19.0,2356.0,440.0,1291.0,418.0,42308.0,416100.0,True,False,False,False,False
5638,-118.3,33.76,6.0,6097.0,1270.0,2678.0,1226.0,51269.0,285200.0,True,False,False,False,False
5639,-118.3,33.75,42.0,967.0,175.0,481.0,163.0,56611.0,265600.0,True,False,False,False,False
5640,-118.3,33.75,48.0,1958.0,386.0,1098.0,380.0,46250.0,273400.0,True,False,False,False,False
5641,-118.3,33.74,47.0,2223.0,410.0,1163.0,413.0,44671.0,270800.0,False,False,False,False,True
5642,-118.31,33.74,36.0,2464.0,472.0,1111.0,457.0,45073.99999999999,350000.0,False,False,False,False,True
5643,-118.31,33.74,22.0,5042.0,974.0,2260.0,935.0,43472.0,351200.0,False,False,False,False,True
5644,-118.29,33.75,27.0,1650.0,443.0,1359.0,386.0,25795.0,192400.0,False,False,False,False,True
5645,-118.3,33.75,23.0,1957.0,517.0,1454.0,526.0,35056.0,203100.0,True,False,False,False,False
5646,-118.29,33.75,37.0,1319.0,292.0,766.0,285.0,27031.0,218900.0,False,False,False,False,True
5647,-118.29,33.74,29.0,1503.0,411.0,1368.0,390.0,21473.0,195300.0,False,False,False,False,True
5649,-118.29,33.74,41.0,1382.0,361.0,905.0,344.0,27500.0,238300.0,False,False,False,False,True
5650,-118.29,33.74,30.0,2074.0,533.0,1311.0,531.0,20329.0,225800.0,False,False,False,False,True
5651,-118.29,33.73,43.0,1854.0,519.0,1151.0,486.0,25759.0,225000.0,False,False,False,False,True
5652,-118.29,33.73,21.0,2492.0,711.0,1699.0,672.0,21382.0,242300.0,False,False,False,False,True
5653,-118.29,33.73,30.0,2835.0,711.0,1669.0,652.0,33616.0,268500.0,False,False,False,False,True
5654,-118.3,33.73,42.0,1731.0,353.13955299825284,866.0,403.0,27451.0,255400.0,False,False,False,False,True
5655,-118.3,33.74,23.0,3075.0,860.0,1584.0,806.0,29386.0,260500.0,False,False,False,False,True
5656,-118.31,33.73,36.0,1725.0,295.0,799.0,306.0,50874.0,368500.0,False,False,False,False,True
5658,-118.3,33.74,20.0,2625.0,673.0,1184.0,606.0,39167.0,285200.0,False,False,False,False,True
5659,-118.3,33.73,47.0,2852.0,603.0,1130.0,560.0,41940.0,293900.0,False,False,False,False,True
5661,-118.28,33.74,44.0,1853.0,556.0,2090.0,539.0,18584.0,248100.0,False,False,False,False,True
5662,-118.28,33.73,39.0,2602.0,802.0,2178.0,737.0,20469.0,234500.0,False,False,False,False,True
5664,-118.28,33.73,45.0,2137.0,559.0,1550.0,529.0,19167.0,227200.0,False,False,False,False,True
5665,-118.29,33.73,30.0,3161.0,644.8724015178955,1865.0,771.0,27139.000000000004,231700.0,False,False,False,False,True
5666,-118.29,33.72,25.0,2469.0,584.0,1253.0,535.0,31932.0,257500.0,False,False,False,False,True
5667,-118.3,33.72,28.0,2647.0,658.0,1459.0,595.0,34474.0,253400.0,False,False,False,False,True
5668,-118.3,33.72,28.0,2510.0,583.0,1388.0,554.0,33397.0,267800.0,False,False,False,False,True
5669,-118.3,33.73,40.0,2582.0,606.0,1304.0,588.0,35694.0,276400.0,False,False,False,False,True
5671,-118.31,33.72,26.0,2711.0,508.0,1372.0,459.0,41451.0,326700.0,False,False,False,False,True
5672,-118.33,33.69,41.0,2168.0,357.0,1171.0,374.0,47215.99999999999,311900.0,False,False,False,False,True
5673,-118.31,33.73,33.0,2265.0,366.0,986.0,388.0,54532.99999999999,409800.0,False,False,False,False,True
5675,-118.33,33.72,25.0,6191.0,1081.0,2297.0,1023.0,64246.0,446700.0,False,False,False,False,True
5676,-118.29,33.71,36.0,3135.0,746.0,1815.0,697.0,37596.0,300000.0,False,False,False,False,True
5677,-118.31,33.67,42.0,1297.0,246.0,611.0,242.0,53074.0,401900.0,False,False,False,False,True
5678,-118.3,33.72,35.0,2790.0,569.1850680907714,1167.0,441.0,62028.0,361500.0,False,False,False,False,True
5679,-118.29,33.71,40.0,1644.0,471.0,780.0,416.0,31071.0,464300.0,False,False,False,False,True
5680,-118.29,33.71,40.0,1933.0,475.0,902.0,412.0,42500.0,332800.0,False,False,False,False,True
5681,-118.29,33.71,31.0,2809.0,666.0,1316.0,633.0,45606.0,303800.0,False,False,False,False,True
5682,-118.29,33.72,39.0,2651.0,590.0,1103.0,508.0,32740.0,254300.0,False,False,False,False,True
5683,-118.29,33.72,21.0,1568.0,452.0,801.0,422.0,35109.0,225000.0,False,False,False,False,True
5684,-118.28,33.68,8.0,2842.0,522.0,1624.0,510.0,37282.0,287500.0,False,False,False,False,True
5685,-118.23,34.24,31.0,3857.0,607.0,1695.0,572.0,76420.0,396400.0,True,False,False,False,False
5686,-118.23,34.23,34.0,2377.0,362.0,1055.0,362.0,60000.0,367100.0,True,False,False,False,False
5687,-118.24,34.24,31.0,3019.0,469.0,1349.0,462.0,71463.0,394100.0,True,False,False,False,False
5688,-118.24,34.24,31.0,3812.0,595.0,1645.0,591.0,75850.0,380100.0,True,False,False,False,False
5689,-118.23,34.22,36.0,2288.0,439.0,1079.0,434.0,45486.00000000001,361000.0,True,False,False,False,False
5690,-118.24,34.23,41.0,1912.0,308.0,896.0,314.0,53473.0,352700.0,True,False,False,False,False
5691,-118.24,34.23,43.0,1061.0,208.0,514.0,208.0,60100.0,254200.0,True,False,False,False,False
5692,-118.24,34.23,42.0,1541.0,280.0,753.0,264.0,51028.0,292100.0,True,False,False,False,False
5693,-118.25,34.23,35.0,2839.0,592.0,1413.0,538.0,41666.99999999999,271200.0,True,False,False,False,False
5694,-118.25,34.25,34.0,3150.0,518.0,1392.0,480.0,49355.0,336900.0,True,False,False,False,False
5695,-118.25,34.23,34.0,2421.0,475.0,1232.0,454.0,46852.0,296200.0,True,False,False,False,False
5696,-118.26,34.24,35.0,1535.0,283.0,816.0,287.0,61872.99999999999,312100.0,True,False,False,False,False
5697,-118.26,34.24,35.0,1666.0,280.0,788.0,273.0,66277.0,344400.0,True,False,False,False,False
5698,-118.26,34.24,35.0,2485.0,418.0,1226.0,406.0,57083.00000000001,329500.0,True,False,False,False,False
5699,-118.26,34.24,42.0,890.0,179.0,555.0,200.0,44821.0,271900.0,True,False,False,False,False
5700,-118.25,34.23,41.0,1979.0,496.0,1157.0,459.0,44083.0,217700.0,True,False,False,False,False
5701,-118.25,34.22,30.0,2062.0,396.0,1089.0,375.0,55362.0,301200.0,True,False,False,False,False
5702,-118.25,34.23,37.0,1954.0,368.0,967.0,370.0,50862.0,261300.0,True,False,False,False,False
5703,-118.26,34.23,43.0,1428.0,325.0,836.0,302.0,45759.0,209200.0,True,False,False,False,False
5704,-118.26,34.23,38.0,1107.0,194.0,518.0,195.0,75582.0,263700.0,True,False,False,False,False
5705,-118.26,34.23,33.0,1805.0,303.0,838.0,301.0,54306.0,326600.0,True,False,False,False,False
5706,-118.22,34.21,29.0,2174.0,418.0,1030.0,395.0,35707.0,341700.0,True,False,False,False,False
5707,-118.23,34.21,36.0,2988.0,719.0,1357.0,657.0,35174.0,268000.0,True,False,False,False,False
5708,-118.23,34.21,29.0,2584.0,608.0,1217.0,568.0,33287.0,273400.0,True,False,False,False,False
5709,-118.23,34.21,32.0,1464.0,406.0,693.0,380.0,25463.0,200000.0,True,False,False,False,False
5710,-118.23,34.21,38.0,1399.0,390.0,859.0,386.0,34148.0,234800.0,True,False,False,False,False
5711,-118.24,34.22,41.0,2476.0,506.0,1271.0,485.0,34531.0,263900.0,True,False,False,False,False
5712,-118.24,34.22,34.0,1722.0,406.0,926.0,371.0,41523.0,252000.0,True,False,False,False,False
5713,-118.25,34.22,34.0,2510.0,535.0,1516.0,542.0,38068.0,267000.0,True,False,False,False,False
5714,-118.23,34.21,50.0,309.0,47.0,121.0,45.0,62130.0,285000.0,True,False,False,False,False
5715,-118.23,34.2,51.0,1477.0,280.0,750.0,295.0,53925.0,317900.0,True,False,False,False,False
5716,-118.23,34.2,48.0,1473.0,294.0,807.0,296.0,33990.0,306300.0,True,False,False,False,False
5717,-118.24,34.2,41.0,2067.0,452.0,1282.0,455.0,55756.0,309900.0,True,False,False,False,False
5718,-118.24,34.21,32.0,3817.0,886.0,1888.0,829.0,35777.0,245600.0,True,False,False,False,False
5719,-118.24,34.22,36.0,2507.0,517.0,1232.0,470.0,55290.0,241300.0,True,False,False,False,False
5720,-118.27,34.22,34.0,8206.0,1186.0,3141.0,1150.0,72812.0,462200.0,True,False,False,False,False
5721,-118.23,34.18,47.0,1853.0,345.0,757.0,310.0,36875.0,422000.0,True,False,False,False,False
5722,-118.23,34.18,43.0,1708.0,280.0,768.0,276.0,62070.0,457400.0,True,False,False,False,False
5723,-118.23,34.18,45.0,2332.0,475.74895297049426,943.0,339.0,81132.00000000001,446600.0,True,False,False,False,False
5725,-118.22,34.19,36.0,959.0,204.0,446.0,210.0,32150.0,331300.0,True,False,False,False,False
5726,-118.22,34.19,31.0,4704.0,920.0,1895.0,886.0,49297.00000000001,400000.0,True,False,False,False,False
5727,-118.22,34.19,36.0,2443.0,492.0,1115.0,493.0,39777.0,409800.0,True,False,False,False,False
5729,-118.23,34.17,37.0,4524.0,1005.0,2099.0,937.0,35781.0,366700.0,True,False,False,False,False
5730,-118.21,34.17,24.0,8590.0,1231.0,3401.0,1178.0,81325.0,472700.0,True,False,False,False,False
5731,-118.21,34.16,25.0,434.0,74.0,199.0,75.0,59199.0,420500.0,True,False,False,False,False
5732,-118.19,34.16,49.0,1788.0,267.0,735.0,266.0,66009.0,375700.0,True,False,False,False,False
5733,-118.2,34.16,31.0,5550.0,881.0,2465.0,862.0,68317.0,446100.0,True,False,False,False,False
5734,-118.23,34.16,31.0,3105.0,582.0,1359.0,547.0,51718.0,429100.0,True,False,False,False,False
5735,-118.23,34.15,26.0,1649.0,522.0,1332.0,483.0,31004.0,257100.0,True,False,False,False,False
5736,-118.23,34.15,40.0,2124.0,370.0,998.0,372.0,53369.0,370400.0,True,False,False,False,False
5737,-118.24,34.16,40.0,2549.0,591.0,1156.0,546.0,33333.0,374300.0,True,False,False,False,False
5742,-118.25,34.16,24.0,5131.0,1436.0,2690.0,1371.0,25668.000000000004,280000.0,True,False,False,False,False
5743,-118.26,34.17,20.0,5949.0,1417.0,2593.0,1337.0,38576.0,318600.0,True,False,False,False,False
5744,-118.26,34.16,17.0,2943.0,769.0,1312.0,656.0,31484.0,187500.0,True,False,False,False,False
5745,-118.26,34.16,19.0,2919.0,857.0,1866.0,811.0,31732.999999999996,206300.0,True,False,False,False,False
5746,-118.26,34.16,20.0,3407.0,885.0,1883.0,870.0,37321.0,351100.0,True,False,False,False,False
5747,-118.27,34.17,48.0,1560.0,280.0,825.0,269.0,55118.0,354700.0,True,False,False,False,False
5748,-118.27,34.16,15.0,5036.0,1299.0,3164.0,1175.0,29148.0,238700.0,True,False,False,False,False
5749,-118.27,34.16,45.0,1865.0,360.0,973.0,349.0,36587.0,321200.0,True,False,False,False,False
5754,-118.28,34.18,47.0,2243.0,339.0,911.0,319.0,74046.0,446800.0,True,False,False,False,False
5757,-118.28,34.18,50.0,2195.0,336.0,878.0,309.0,68840.0,365600.0,True,False,False,False,False
5758,-118.28,34.17,22.0,2664.0,651.0,1553.0,629.0,36354.0,256300.0,True,False,False,False,False
5759,-118.29,34.17,17.0,3852.0,1066.0,2986.0,993.0,23482.0,255400.0,True,False,False,False,False
5761,-118.29,34.18,10.0,4292.0,1075.0,2719.0,987.0,36974.0,286600.0,True,False,False,False,False
5762,-118.29,34.16,31.0,1262.0,338.0,1019.0,332.0,37083.0,241900.0,True,False,False,False,False
5763,-118.29,34.16,42.0,413.0,107.0,349.0,107.0,43438.0,189800.0,True,False,False,False,False
5764,-118.29,34.17,12.0,2238.0,682.0,1882.0,611.0,29000.0,208300.0,True,False,False,False,False
5765,-118.3,34.17,17.0,4041.0,1169.0,3309.0,1117.0,26016.0,222400.0,True,False,False,False,False
5766,-118.3,34.17,30.0,48.0,14.0,74.0,16.0,50056.0,162500.0,True,False,False,False,False
5767,-118.29,34.16,35.0,1257.0,318.0,764.0,319.0,32083.0,238000.0,True,False,False,False,False
5768,-118.3,34.16,40.0,1875.0,460.0,869.0,438.0,32321.0,243600.0,True,False,False,False,False
5769,-118.3,34.16,35.0,3213.0,874.0,2401.0,819.0,28342.0,256800.0,True,False,False,False,False
5770,-118.27,34.16,47.0,1453.0,356.0,787.0,345.0,30114.0,255500.0,True,False,False,False,False
5771,-118.27,34.15,22.0,2265.0,637.0,1684.0,561.0,26729.0,217100.0,True,False,False,False,False
5772,-118.27,34.15,25.0,3018.0,806.0,2205.0,742.0,30198.999999999996,220200.0,True,False,False,False,False
5773,-118.27,34.15,14.0,1744.0,536.0,1494.0,531.0,32171.0,230800.0,True,False,False,False,False
5775,-118.27,34.16,48.0,1301.0,253.0,637.0,260.0,43438.0,252700.0,True,False,False,False,False
5776,-118.28,34.16,49.0,1393.0,290.0,605.0,282.0,29491.0,257400.0,True,False,False,False,False
5777,-118.26,34.16,18.0,1775.0,525.0,950.0,522.0,35417.0,177100.0,True,False,False,False,False
5778,-118.26,34.15,14.0,2981.0,894.0,1941.0,863.0,30000.0,178600.0,True,False,False,False,False
5779,-118.26,34.15,6.0,3340.0,945.0,2315.0,846.0,28884.0,252300.0,True,False,False,False,False
5780,-118.26,34.15,18.0,2481.0,756.0,1763.0,675.0,28088.000000000004,247500.0,True,False,False,False,False
5782,-118.24,34.15,20.0,2734.0,658.0,1562.0,607.0,33906.0,284100.0,True,False,False,False,False
5783,-118.24,34.15,45.0,1235.0,271.0,499.0,263.0,31435.0,282600.0,True,False,False,False,False
5784,-118.25,34.15,15.0,3712.0,1005.0,1888.0,890.0,36875.0,209600.0,True,False,False,False,False
5785,-118.25,34.16,14.0,3700.0,945.0,1681.0,905.0,39054.0,200000.0,True,False,False,False,False
5786,-118.24,34.15,17.0,5282.0,1605.0,4116.0,1574.0,30520.0,209800.0,True,False,False,False,False
5787,-118.24,34.15,19.0,4852.0,1465.0,3171.0,1332.0,25924.0,192900.0,True,False,False,False,False
5788,-118.25,34.15,31.0,1238.0,338.0,605.0,331.0,28478.0,228100.0,True,False,False,False,False
5789,-118.25,34.15,32.0,1377.0,444.0,768.0,422.0,22621.000000000004,187500.0,True,False,False,False,False
5790,-118.25,34.15,20.0,3960.0,1027.0,1729.0,978.0,30440.999999999996,193800.0,True,False,False,False,False
5791,-118.23,34.14,33.0,2865.0,864.0,2061.0,790.0,26267.999999999996,201300.0,True,False,False,False,False
5792,-118.24,34.14,20.0,3196.0,994.0,2929.0,983.0,30206.0,219500.0,True,False,False,False,False
5793,-118.24,34.14,27.0,2909.0,1021.0,2614.0,935.0,21444.0,229000.0,True,False,False,False,False
5794,-118.23,34.15,19.0,2294.0,716.0,1686.0,680.0,30288.0,258300.0,True,False,False,False,False
5795,-118.23,34.14,25.0,2864.0,844.0,1745.0,803.0,29167.0,224300.0,True,False,False,False,False
5796,-118.24,34.14,28.0,1843.0,554.0,1402.0,512.0,24620.000000000004,254000.0,True,False,False,False,False
5797,-118.24,34.14,36.0,1813.0,560.0,1501.0,544.0,19125.0,238000.0,True,False,False,False,False
5798,-118.24,34.13,37.0,1644.0,395.0,959.0,383.0,33636.0,257700.0,True,False,False,False,False
5799,-118.24,34.13,45.0,2170.0,401.0,1043.0,394.0,56921.0,269000.0,True,False,False,False,False
5800,-118.24,34.15,7.0,2063.0,670.0,1892.0,643.0,17301.0,202300.0,True,False,False,False,False
5801,-118.24,34.14,9.0,4877.0,1488.0,4486.0,1458.0,24421.0,222100.0,True,False,False,False,False
5802,-118.25,34.14,30.0,1615.0,570.0,1245.0,544.0,18929.0,196900.0,True,False,False,False,False
5803,-118.25,34.14,37.0,584.0,260.0,552.0,235.0,18235.0,275000.0,True,False,False,False,False
5804,-118.25,34.15,13.0,1107.0,479.0,616.0,443.0,8185.0,187500.0,True,False,False,False,False
5805,-118.26,34.14,51.0,902.0,320.0,650.0,334.0,15417.0,268800.0,True,False,False,False,False
5806,-118.26,34.14,29.0,3431.0,1222.0,4094.0,1205.0,22614.0,248100.0,True,False,False,False,False
5807,-118.27,34.14,10.0,1060.0,332.0,1025.0,288.0,30074.0,175000.0,True,False,False,False,False
5808,-118.26,34.14,6.0,1727.0,506.0,1200.0,439.0,41083.0,210700.0,True,False,False,False,False
5809,-118.27,34.15,7.0,2837.0,776.0,2287.0,736.0,30080.0,229000.0,True,False,False,False,False
5810,-118.26,34.13,25.0,3208.0,1111.0,2843.0,1005.0,26673.0,218100.0,True,False,False,False,False
5811,-118.26,34.13,37.0,1383.0,470.0,1185.0,451.0,25000.0,207100.0,True,False,False,False,False
5812,-118.26,34.13,37.0,196.0,74.0,194.0,68.0,12188.000000000002,218800.0,True,False,False,False,False
5813,-118.26,34.14,23.0,1336.0,396.0,1255.0,359.0,25388.0,205000.0,True,False,False,False,False
5814,-118.25,34.14,13.0,3487.0,1131.0,3749.0,1072.0,21602.0,221900.0,True,False,False,False,False
5815,-118.25,34.14,25.0,5980.0,1856.0,5217.0,1772.0,25059.999999999996,184500.0,True,False,False,False,False
5816,-118.25,34.13,22.0,2340.0,773.0,2226.0,754.0,25417.0,217500.0,True,False,False,False,False
5817,-118.24,34.13,45.0,1971.0,439.0,1245.0,430.0,40272.0,260500.0,True,False,False,False,False
5819,-118.25,34.13,36.0,2946.0,1025.0,2542.0,912.0,22244.0,255900.0,True,False,False,False,False
5820,-118.25,34.12,21.0,739.0,265.0,861.0,246.0,24855.999999999996,181300.0,True,False,False,False,False
5821,-118.31,34.22,27.0,7714.0,1132.0,3199.0,1100.0,71262.0,446200.0,True,False,False,False,False
5822,-118.33,34.21,31.0,3190.0,489.0,1362.0,480.0,69810.0,402900.0,True,False,False,False,False
5823,-118.34,34.21,36.0,1834.0,316.0,864.0,309.0,47885.0,302200.0,True,False,False,False,False
5824,-118.29,34.18,36.0,3120.0,620.0,1441.0,612.0,39041.0,320400.0,True,False,False,False,False
5825,-118.3,34.19,14.0,3615.0,913.0,1924.0,852.0,35083.0,280900.0,True,False,False,False,False
5827,-118.3,34.19,51.0,1502.0,243.0,586.0,231.0,43750.0,332400.0,True,False,False,False,False
5828,-118.31,34.19,27.0,4713.0,1169.0,2372.0,1077.0,37015.0,287900.0,True,False,False,False,False
5830,-118.31,34.2,36.0,1692.0,263.0,778.0,278.0,50865.0,349600.0,True,False,False,False,False
5831,-118.32,34.2,36.0,2110.0,346.0,984.0,342.0,69909.0,345300.0,True,False,False,False,False
5832,-118.32,34.2,36.0,759.0,136.0,372.0,135.0,49886.0,328900.0,True,False,False,False,False
5833,-118.32,34.2,36.0,1978.0,337.0,834.0,311.0,39866.0,294400.0,True,False,False,False,False
5834,-118.33,34.2,43.0,1325.0,254.0,613.0,248.0,36071.0,289000.0,True,False,False,False,False
5835,-118.33,34.2,43.0,2322.0,418.0,1106.0,433.0,43631.0,284600.0,True,False,False,False,False
5836,-118.34,34.2,41.0,2860.0,682.0,1516.0,621.0,30431.0,262900.0,True,False,False,False,False
5837,-118.34,34.19,41.0,1524.0,393.0,1176.0,375.0,28750.0,192400.0,True,False,False,False,False
5838,-118.36,34.2,14.0,1878.0,614.0,1874.0,559.0,25267.0,231800.0,True,False,False,False,False
5839,-118.32,34.2,29.0,2209.0,444.0,952.0,403.0,43750.0,341200.0,True,False,False,False,False
5840,-118.32,34.19,37.0,1335.0,249.0,485.0,240.0,41731.0,352100.0,True,False,False,False,False
