,Customer ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Churn Value,CLTV,Churn Category,Churn Reason,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction
1203,0122-OAHPZ,No,0,7,,Yes,28.62,Yes,Yes,Cable,29,No,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,76.804,511.25,13.03,148.0,200.34,Female,29,Yes,No,No,No,0,San Diego,92122,32.85723,-117.209774,34902,1,2473,Competitor,Competitor made better offer,1,0,
1204,2868-SNELZ,No,0,2,,Yes,5.32,Yes,Yes,Cable,22,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,83.824,155.8,0.0,34.0,10.64,Female,54,No,No,No,No,0,San Diego,92122,32.85723,-117.209774,34902,1,2683,Competitor,Competitor made better offer,3,1,1.0
1205,4322-RCYMT,Yes,1,68,Offer A,Yes,29.18,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,78.832,5293.95,0.0,1059.0,1984.24,Male,63,No,No,Yes,No,0,San Diego,92122,32.85723,-117.209774,34902,1,4903,Competitor,Competitor made better offer,0,0,
1206,6680-NENYN,No,0,43,,Yes,12.88,Yes,Yes,Fiber Optic,65,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.784,4759.85,0.0,0.0,553.84,Female,24,Yes,No,No,No,0,San Diego,92122,32.85723,-117.209774,34902,1,5250,Competitor,Competitor made better offer,1,0,
1207,1343-EHPYB,Yes,2,63,,Yes,48.95,Yes,Yes,Cable,14,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.53600000000002,6603.0,0.0,92.44,3083.8500000000004,Male,61,No,No,Yes,No,0,San Diego,92122,32.85723,-117.209774,34902,1,4352,Competitor,Competitor made better offer,3,0,2.0
1208,2034-GDRCN,No,0,2,Offer E,Yes,10.53,No,Yes,Cable,9,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.016,168.2,0.0,0.0,21.06,Female,47,No,No,No,No,0,San Diego,92122,32.85723,-117.209774,34902,1,4157,Other,Don't know,4,0,
1209,0219-YTZUE,Yes,5,4,Offer E,Yes,28.77,Yes,Yes,Cable,21,No,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.192,371.9,0.0,78.0,115.08,Male,26,Yes,No,Yes,No,0,San Diego,92122,32.85723,-117.209774,34902,1,4939,Competitor,Competitor made better offer,1,0,3.0
1210,4572-DVCGN,No,0,10,,Yes,27.1,No,Yes,Fiber Optic,12,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,83.46000000000001,846.0,0.0,102.0,271.0,Female,40,No,No,No,No,0,San Diego,92122,32.85723,-117.209774,34902,1,3598,Competitor,Competitor made better offer,2,0,
1211,1010-DIAUQ,No,0,5,Offer E,Yes,20.86,No,Yes,Cable,9,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,100.36,492.55,0.0,44.0,104.3,Male,54,No,No,No,No,0,San Diego,92122,32.85723,-117.209774,34902,1,5383,Competitor,Competitor made better offer,4,0,
1212,0259-GBZSH,No,0,2,Offer E,Yes,40.43,Yes,Yes,Fiber Optic,30,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.07600000000001,181.5,0.0,54.0,80.86,Male,22,Yes,No,No,No,0,San Diego,92122,32.85723,-117.209774,34902,1,3878,Competitor,Competitor made better offer,0,0,
1213,9601-BRXPO,Yes,1,25,Offer C,Yes,8.91,Yes,Yes,Cable,11,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.148,2566.5,0.0,0.0,222.75,Female,48,No,No,Yes,No,0,San Diego,92122,32.85723,-117.209774,34902,1,3642,Competitor,Competitor made better offer,3,1,3.0
1214,6905-NIQIN,No,0,1,Offer E,Yes,14.78,No,Yes,DSL,65,No,Yes,No,No,No,No,Yes,No,Month-to-Month,No,Credit Card,52.676,50.65,0.0,0.0,14.78,Male,26,Yes,No,No,No,0,San Diego,92122,32.85723,-117.209774,34902,1,2431,Competitor,Competitor made better offer,1,1,
1215,5167-ZFFMM,No,0,1,Offer E,Yes,8.56,Yes,Yes,DSL,26,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.484,90.85,0.0,0.0,8.56,Male,64,No,No,No,No,0,San Diego,92122,32.85723,-117.209774,34902,1,3424,Competitor,Competitor made better offer,2,0,
1216,6599-CEBNN,No,0,34,Offer C,Yes,1.55,No,Yes,Fiber Optic,15,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,76.908,2524.45,0.0,379.0,52.7,Female,63,No,No,No,No,0,San Diego,92122,32.85723,-117.209774,34902,1,5795,Competitor,Competitor made better offer,0,0,
1217,0979-PHULV,Yes,2,69,Offer A,Yes,48.8,Yes,Yes,DSL,29,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,103.428,7007.6,0.0,2032.0,3367.2,Male,30,No,No,Yes,No,0,San Diego,92122,32.85723,-117.209774,34902,1,4020,Competitor,Competitor made better offer,2,0,3.0
1218,4800-VHZKI,No,0,1,Offer E,Yes,36.63,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.9,19.9,0.0,0.0,36.63,Female,59,No,No,No,No,0,San Diego,92122,32.85723,-117.209774,34902,1,3351,Competitor,Competitor made better offer,2,0,3.0
1219,7989-CHGTL,No,0,1,Offer E,Yes,14.17,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.6,19.6,0.0,0.0,14.17,Male,52,No,No,No,No,0,San Diego,92122,32.85723,-117.209774,34902,1,3448,Competitor,Competitor made better offer,5,0,
1220,0578-SKVMF,Yes,4,22,,Yes,4.01,No,Yes,Cable,58,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,86.632,1845.9,0.0,1071.0,88.22,Female,23,Yes,No,Yes,No,0,Seeley,92273,32.790282,-115.689559,1632,1,3804,Competitor,Competitor had better devices,0,0,
1221,9063-ZGTUY,Yes,3,61,,Yes,46.27,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.4,1182.55,0.0,0.0,2822.4700000000003,Female,22,Yes,No,Yes,No,0,Adelanto,92301,34.667815,-117.536183,18980,1,4221,Price,Long distance charges,4,0,
1222,2957-LOLHO,No,0,12,,Yes,11.12,No,Yes,DSL,15,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,47.216,518.9,0.0,78.0,133.44,Male,49,No,No,No,No,0,Fallbrook,92028,33.362575,-117.299644,42239,1,2887,Competitor,Competitor made better offer,4,0,3.0
1223,7752-XUSCI,No,0,60,,Yes,10.7,Yes,Yes,DSL,78,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,110.136,6396.45,0.0,4989.0,642.0,Female,20,Yes,No,No,No,0,Crestline,92325,34.248061,-117.29028,10484,1,4105,Other,Don't know,1,0,
1224,4110-PFEUZ,No,0,1,Offer E,Yes,29.78,No,Yes,Cable,14,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,72.332,69.55,0.0,0.0,29.78,Female,54,No,No,No,No,0,Daggett,92327,34.875144,-116.821698,678,1,2792,Competitor,Competitor had better devices,3,2,1.0
1225,0256-LTHVJ,Yes,1,28,Offer C,Yes,16.85,No,Yes,Fiber Optic,14,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.292,2227.1,0.0,0.0,471.80000000000007,Female,58,No,No,Yes,No,0,Ludlow,92338,34.702766,-116.093376,23,1,5201,Competitor,Competitor had better devices,0,0,
1226,0880-TKATG,Yes,3,4,Offer E,Yes,9.56,Yes,Yes,Cable,53,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,105.196,385.9,0.0,205.0,38.24,Male,21,Yes,No,Yes,No,0,Lucerne Valley,92356,34.508417,-116.856103,5256,1,4417,Competitor,Competitor had better devices,3,1,1.0
1227,3811-VBYBZ,No,0,7,,Yes,47.03,Yes,Yes,Fiber Optic,2,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.792,673.25,0.0,0.0,329.21000000000004,Male,61,No,No,No,No,0,Lytle Creek,92358,34.238162,-117.534306,1090,1,2031,Competitor,Competitor had better devices,3,2,1.0
1228,4640-UHDOS,Yes,3,13,Offer D,Yes,19.05,No,Yes,Cable,30,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,58.188,734.35,0.0,220.0,247.65,Female,60,No,No,Yes,No,0,Phelan,92371,34.441123,-117.537886,12463,1,4498,Competitor,Competitor had better devices,0,0,
1229,3583-EKAPL,No,0,1,,Yes,47.22,No,Yes,Cable,58,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,57.2,55.0,0.0,0.0,47.22,Male,25,Yes,No,No,No,0,Redlands,92373,34.003243,-117.138286,31230,1,4877,Competitor,Competitor had better devices,3,2,
1230,9399-APLBT,No,0,1,,Yes,21.91,No,Yes,Cable,9,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,77.688,74.7,0.0,0.0,21.91,Female,52,No,No,Yes,No,0,Rialto,92377,34.156758,-117.404686,18518,1,5980,Competitor,Competitor had better devices,4,1,1.0
1231,2359-KMGLI,No,0,24,Offer C,Yes,49.3,Yes,Yes,Cable,22,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,83.46000000000001,1861.5,0.0,410.0,1183.1999999999998,Male,52,No,No,No,No,0,Running Springs,92382,34.186211,-117.07683,5395,1,4418,Competitor,Competitor had better devices,1,5,
1232,0306-JAELE,No,0,5,,Yes,31.09,No,Yes,Cable,12,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.944,453.4,0.0,54.0,155.45,Male,61,No,No,No,No,0,Fallbrook,92028,33.362575,-117.299644,42239,1,4192,Competitor,Competitor made better offer,7,0,1.0
1233,6227-HWPWX,No,0,15,Offer D,Yes,4.67,No,Yes,DSL,31,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,71.76,994.8,0.0,0.0,70.05,Female,40,No,No,No,No,0,Victorville,92392,34.486835,-117.362274,63235,1,5671,Competitor,Competitor had better devices,6,2,
1234,0447-BEMNG,Yes,3,48,,No,0.0,No,Yes,Cable,64,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,47.112,2145.0,0.0,0.0,0.0,Female,28,Yes,No,Yes,No,0,Wrightwood,92397,34.358321,-117.618263,4253,1,4926,Price,Price too high,3,0,
1235,5949-XIKAE,Yes,1,8,,Yes,32.32,No,Yes,Cable,28,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,86.892,680.05,0.0,190.0,258.56,Female,32,No,No,Yes,No,0,San Bernardino,92401,34.105935,-117.2914,1779,1,2879,Dissatisfaction,Product dissatisfaction,2,1,1.0
1236,8372-JUXUI,No,0,1,,Yes,14.02,Yes,Yes,Cable,2,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,77.324,74.35,0.0,0.0,14.02,Male,32,No,No,No,No,0,San Bernardino,92410,34.106922,-117.297553,44556,1,2814,Competitor,Competitor had better devices,3,2,1.0
1237,0388-EOPEX,Yes,1,2,,Yes,9.79,No,Yes,Cable,45,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.376,139.4,0.0,0.0,19.58,Female,28,Yes,No,Yes,No,0,Riverside,92503,33.890046,-117.455583,71678,1,4263,Attitude,Attitude of support person,5,0,1.0
1238,8205-OTCHB,No,0,22,Offer D,No,0.0,No,Yes,Cable,18,No,Yes,Yes,No,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,45.5,903.6,0.0,163.0,0.0,Male,51,No,No,No,No,0,Riverside,92506,33.930931,-117.361788,42425,1,3099,Dissatisfaction,Network reliability,3,5,3.0
1239,7783-YKGDV,No,0,12,Offer D,Yes,16.07,Yes,Yes,DSL,15,Yes,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,103.688,1238.45,0.0,186.0,192.84,Female,49,No,No,No,No,0,March Air Reserve Base,92518,33.888323,-117.277533,1005,1,2538,Price,Lack of affordable download/upload speed,3,1,
1240,7218-HKQFK,Yes,4,2,,Yes,18.79,No,Yes,Cable,21,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,97.968,167.5,0.0,35.0,37.58,Male,49,No,No,Yes,No,0,Homeland,92548,33.761894,-117.120868,4283,1,3715,Other,Don't know,2,0,2.0
1241,4636-QRJKY,Yes,1,6,,Yes,36.12,Yes,Yes,DSL,25,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,83.72,502.85,0.0,126.0,216.72,Female,64,No,No,Yes,No,0,Idyllwild,92549,33.755039,-116.741796,3588,1,5032,Price,Price too high,4,2,3.0
1242,9412-GHEEC,No,0,40,,Yes,35.58,Yes,Yes,Cable,9,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,108.992,4131.95,0.0,0.0,1423.1999999999998,Male,55,No,No,No,No,0,Murrieta,92563,33.581045,-117.14719,18311,1,3492,Competitor,Competitor had better devices,2,1,
1243,6825-UYPFK,No,0,23,Offer D,Yes,27.61,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,78.624,1758.6,0.0,440.0,635.03,Female,47,No,No,No,No,0,Sun City,92586,33.707483,-117.200006,18161,1,2115,Dissatisfaction,Network reliability,3,2,
1244,8397-MVTAZ,Yes,2,34,Offer C,Yes,23.09,Yes,Yes,DSL,57,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.052,3480.0,0.0,0.0,785.06,Male,22,Yes,No,Yes,No,0,Sun City,92587,33.69887,-117.25071,13151,1,2568,Other,Poor expertise of online support,5,0,
1245,9282-IZGQK,No,0,1,Offer E,Yes,30.52,Yes,Yes,Fiber Optic,33,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.4,85.0,0.0,0.0,30.52,Female,51,No,No,No,No,0,Irvine,92612,33.643095,-117.810896,41062,1,5679,Other,Don't know,3,0,
1246,1342-JPNKI,No,0,10,Offer D,Yes,5.92,Yes,Yes,DSL,12,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.492,834.1,0.0,100.0,59.2,Male,33,No,No,No,No,0,Lake Forest,92630,33.644849,-117.684254,59176,1,2966,Other,Don't know,4,0,
1247,2817-NTQDO,No,0,13,Offer D,No,0.0,No,Yes,DSL,19,Yes,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,47.372,597.0,0.0,113.0,0.0,Male,52,No,No,No,No,0,Huntington Beach,92646,33.666301,-117.969501,56517,1,4856,Dissatisfaction,Poor expertise of online support,6,0,
1248,6986-IJDHX,Yes,5,39,Offer C,Yes,40.25,No,Yes,Cable,21,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,89.752,3266.0,0.0,686.0,1569.75,Male,29,Yes,No,Yes,No,0,Huntington Beach,92648,33.679659,-118.016195,42663,1,3364,Competitor,Competitor had better devices,7,4,
1249,5301-GAUUY,No,0,32,Offer C,Yes,1.49,Yes,Yes,Cable,23,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,83.564,2596.15,0.0,597.0,47.68,Male,31,No,No,No,No,0,Newport Beach,92661,33.601309,-117.902304,4242,1,5974,Competitor,Competitor had better devices,1,5,
1250,0939-YAPAF,No,0,35,Offer C,Yes,10.49,Yes,Yes,DSL,19,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,104.26,3527.6,0.0,670.0,367.15,Female,44,No,No,No,No,0,Santa Ana,92701,33.748478,-117.858918,58157,1,2744,Competitor,Competitor offered higher download speeds,2,1,
1251,4710-FDUIZ,Yes,2,56,,Yes,26.15,Yes,Yes,Cable,8,No,Yes,No,No,Yes,Yes,Yes,No,One Year,No,Credit Card,104.312,5614.45,0.0,449.0,1464.4,Male,50,No,No,Yes,No,0,Santa Ana,92707,33.714829,-117.872941,62634,1,5170,Competitor,Competitor offered more data,0,0,
1252,1218-VKFPE,Yes,1,12,Offer D,Yes,19.48,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.0,233.55,0.0,0.0,233.76,Female,48,No,No,Yes,No,0,Anaheim,92805,33.830209,-117.906099,68802,1,3535,Competitor,Competitor made better offer,3,1,1.0
1253,3627-FHKBK,No,0,1,,Yes,4.13,No,Yes,Cable,56,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,78.312,75.3,0.0,0.0,4.13,Female,28,Yes,No,No,No,0,Anaheim,92806,33.83796,-117.870494,34398,1,3244,Competitor,Competitor had better devices,0,0,
1254,0719-SYFRB,No,0,12,Offer D,Yes,36.24,Yes,Yes,Cable,33,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,64.116,713.75,0.0,0.0,434.88,Female,52,No,No,No,No,0,Norco,92860,33.925833,-117.559639,22443,1,5670,Competitor,Competitor offered higher download speeds,0,0,
1255,6543-CPZMK,Yes,1,9,Offer E,No,0.0,No,Yes,Cable,10,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,31.148,248.95,0.0,0.0,0.0,Male,32,No,No,Yes,No,0,Ventura,93001,34.360261,-119.306383,32899,1,2573,Competitor,Competitor offered more data,2,0,2.0
1256,4765-OXPPD,Yes,1,9,Offer E,Yes,6.35,No,Yes,DSL,76,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,67.60000000000001,663.05,0.0,504.0,57.15,Female,20,Yes,No,Yes,No,0,Ventura,93003,34.279221,-119.221437,46894,1,3983,Competitor,Competitor offered more data,1,0,1.0
1257,1009-IRMNA,No,0,7,Offer E,Yes,16.04,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.0,137.6,0.0,0.0,112.28,Female,27,Yes,No,No,No,0,Port Hueneme,93041,34.110124,-119.100972,25634,1,4479,Attitude,Attitude of support person,3,0,
1258,7207-RMRDB,Yes,7,65,,Yes,34.14,Yes,Yes,Cable,29,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,109.72,6985.65,0.0,2026.0,2219.1,Female,20,Yes,No,Yes,No,0,Santa Barbara,93110,34.437945,-119.77191,15757,1,5720,Competitor,Competitor had better devices,4,3,
1259,0195-IESCP,Yes,1,10,Offer D,Yes,2.02,Yes,Yes,DSL,90,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.66,855.3,0.0,770.0,20.2,Male,26,Yes,No,Yes,No,0,Armona,93202,36.315979,-119.710852,2872,1,3573,Competitor,Competitor offered more data,0,0,
1260,4580-TMHJU,Yes,3,43,,Yes,37.25,No,Yes,Cable,22,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,58.396,2499.3,0.0,550.0,1601.75,Female,57,No,No,Yes,No,0,Avenal,93204,35.916943,-120.129921,14697,1,2152,Other,Don't know,6,1,
1261,0970-ETWGE,No,0,1,Offer E,Yes,42.46,No,Yes,Fiber Optic,30,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.132,89.55,0.0,0.0,42.46,Male,38,No,No,No,No,0,Bodfish,93205,35.523991,-118.400432,1954,1,4996,Competitor,Competitor had better devices,2,3,
1262,0887-HJGAR,No,0,1,Offer E,Yes,5.55,No,Yes,Fiber Optic,14,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,47.528000000000006,45.7,0.0,0.0,5.55,Male,57,No,No,No,No,0,Coalinga,93210,36.186867,-120.387793,18036,1,2295,Competitor,Competitor offered higher download speeds,2,1,
1263,9576-ANLXO,No,0,3,,Yes,26.26,No,Yes,Fiber Optic,33,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,72.332,222.3,0.0,7.34,78.78,Female,30,No,No,No,No,0,Earlimart,93219,35.858054,-119.305858,9318,1,2876,Competitor,Competitor offered higher download speeds,2,2,1.0
1264,2024-BASKD,No,0,1,Offer E,Yes,22.16,No,Yes,Fiber Optic,52,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,77.584,74.6,0.0,0.0,22.16,Female,23,Yes,No,No,No,0,Exeter,93221,36.301689,-119.018233,13333,1,3860,Competitor,Competitor offered more data,4,0,
1265,4464-JCOLN,Yes,2,2,Offer E,Yes,15.14,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.85,35.9,0.0,0.0,30.28,Male,40,No,No,Yes,No,0,Huron,93234,36.217864,-120.080117,6918,1,2362,Attitude,Attitude of support person,4,1,3.0
1266,5650-VDUDS,No,0,4,Offer E,No,0.0,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,25.22,96.05,0.0,17.0,0.0,Female,48,No,No,No,No,0,Kernville,93238,35.852892,-118.397782,1873,1,2038,Competitor,Competitor made better offer,1,0,2.0
1267,7538-GWHML,No,0,2,Offer E,Yes,7.64,No,Yes,Cable,30,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,72.436,145.15,0.0,44.0,15.28,Female,52,No,No,No,No,0,Lemon Cove,93244,36.462671,-118.997291,293,1,2323,Competitor,Competitor made better offer,3,1,2.0
1268,3859-CVCET,No,0,4,,Yes,45.4,No,Yes,Cable,30,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,47.476,191.05,0.0,57.0,181.6,Female,47,No,No,No,No,0,Lindsay,93247,36.205465,-119.085807,15508,1,2864,Competitor,Competitor had better devices,4,1,
1269,3276-HDUEG,No,0,1,Offer E,Yes,32.86,Yes,Yes,DSL,64,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,78.052,75.05,0.0,0.0,32.86,Female,23,Yes,No,No,No,0,Temecula,92592,33.507255,-117.029473,46171,1,4838,Competitor,Competitor made better offer,8,0,
1270,0822-GAVAP,No,0,2,Offer E,No,0.0,No,Yes,Cable,84,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,36.088,62.25,0.0,52.0,0.0,Female,19,Yes,No,No,No,0,Posey,93260,35.861928,-118.636698,266,1,3146,Competitor,Competitor made better offer,3,0,1.0
1271,1448-PWKYE,Yes,1,1,Offer E,Yes,35.71,No,Yes,Fiber Optic,3,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,83.2,80.0,0.0,0.0,35.71,Male,48,No,No,Yes,No,0,Shafter,93263,35.490705,-119.286833,15177,1,2046,Competitor,Competitor had better devices,3,3,1.0
1272,2276-YDAVZ,No,0,3,Offer E,Yes,26.52,Yes,Yes,DSL,11,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,78.104,270.7,0.0,30.0,79.56,Female,63,No,No,No,No,0,San Diego,92129,32.961064,-117.134917,47224,1,4965,Competitor,Competitor made better offer,6,1,
1273,5896-NPFWW,Yes,1,3,,Yes,13.54,No,Yes,Cable,56,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,52.156,168.15,0.0,0.0,40.62,Male,23,Yes,No,Yes,No,0,San Diego,92129,32.961064,-117.134917,47224,1,3273,Competitor,Competitor made better offer,2,0,
1274,7133-VBDCG,No,0,25,Offer C,Yes,26.81,No,Yes,Fiber Optic,13,Yes,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,83.044,2015.35,0.0,262.0,670.25,Female,54,No,No,No,No,0,San Diego,92129,32.961064,-117.134917,47224,1,4535,Competitor,Competitor made better offer,2,0,2.0
1275,1029-QFBEN,No,0,1,,Yes,38.44,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.55,19.55,0.0,0.0,38.44,Male,27,Yes,No,No,No,0,San Diego,92129,32.961064,-117.134917,47224,1,3556,Competitor,Competitor made better offer,3,0,
1276,4952-YSOGZ,Yes,1,4,,Yes,4.14,Yes,Yes,Fiber Optic,33,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.388,381.3,0.0,12.58,16.56,Female,48,No,No,Yes,No,0,San Diego,92129,32.961064,-117.134917,47224,1,5640,Competitor,Competitor made better offer,2,0,
1277,1589-AGTLK,No,0,3,,Yes,36.48,No,Yes,Cable,65,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,47.164,141.5,0.0,92.0,109.44,Male,26,Yes,No,No,No,0,San Diego,92129,32.961064,-117.134917,47224,1,2450,Other,Don't know,5,0,
1278,6439-GTPCA,No,0,45,,Yes,4.48,Yes,Yes,Cable,56,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,90.74,3941.7,0.0,2207.0,201.6,Female,29,Yes,No,No,No,0,San Diego,92129,32.961064,-117.134917,47224,1,5269,Competitor,Competitor made better offer,2,0,
1279,5138-WVKYJ,No,0,10,Offer D,Yes,27.57,Yes,Yes,DSL,14,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,102.492,1008.55,0.0,0.0,275.7,Male,51,No,No,No,No,0,San Diego,92129,32.961064,-117.134917,47224,1,3658,Competitor,Competitor made better offer,4,0,
1280,2189-WWOEW,No,0,15,,Yes,24.63,No,Yes,Cable,14,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.33600000000001,1269.55,0.0,178.0,369.45,Female,37,No,No,No,No,0,Keene,93531,35.214982,-118.59049,1436,1,3579,Other,Don't know,2,0,3.0
1281,1894-IGFSG,No,0,22,,Yes,18.01,No,Yes,Cable,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,92.82,1907.85,0.0,0.0,396.22,Female,38,No,No,No,No,0,Lancaster,93535,34.712708,-117.889656,57794,1,3161,Competitor,Competitor had better devices,2,2,
1282,7379-POKDZ,Yes,1,3,,Yes,26.71,No,Yes,Cable,12,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,73.112,208.85,0.0,25.0,80.13,Male,31,No,No,Yes,No,0,Lancaster,93536,34.741406,-118.38111,49309,1,3038,Competitor,Competitor had better devices,1,4,
1283,0236-HFWSV,No,0,15,,Yes,48.93,Yes,Yes,Cable,16,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,97.084,1444.65,0.0,231.0,733.95,Male,49,No,No,No,No,0,Palmdale,93552,34.557711,-118.029441,25370,1,5264,Competitor,Competitor had better devices,1,1,1.0
